name	div	num_date	clade_membership	subclade	haplotype
A/Hawaii/42/2019	0.019359975487807834	2019.4041095890411	3C.2a1b.2b	E.2	B
A/Victoria/223/2019	0.0216521017055324	2019.6123287671232	3C.2a1b.2b	E.2	B
A/Qatar/16-VI-19-0049409/2019	0.02166365660996059	2019.6534246575343	3C.2a1b.2a	E.1	B
A/Tasmania/503/2020-egg	0.02676304538970256	2020.127049180328	1	F	B
A/Tasmania/503/2020	0.02449238210442114	2020.127049180328	1	F	B
A/California/55/2020	0.026762800131161186	2020.7800546448088	1a	F.1	B
A/Cambodia/e0826360/2020	0.02562649700933176	2020.5396174863388	1a	F.1	B
A/Cambodia/e0826360/2020-egg	0.02676281682862896	2020.5396174863388	1a	F.1	B
A/Darwin/36/2021	0.02905057402190929	2021.7356164383561	2c	G.3	B
A/Darwin/36/2021-egg	0.030755225267674602	2021.7356164383561	2c	G.3	B
A/Michigan/173/2020	0.03018839544281022	2020.8838797814208	2	G	B
A/Michigan/173/2020-egg	0.03132332056574536	2020.8838797814208	2	G	B
A/Bangladesh/10006/2020	0.029046315202813495	2020.6516393442623	2	G	B
A/Bangladesh/911009/2020-egg	0.029613716055056243	2020.6734972677596	2	G	B
A/Bangladesh/3005/2020-egg	0.029613716055056243	2020.6789617486338	2	G	B
A/Bangladesh/911009/2020	0.028479466183885725	2020.6734972677596	2	G	B
A/Bangladesh/4005/2020	0.02847946618388578	2020.7581967213114	2	G	B
A/SouthAfrica/PET29338/2023	0.03761408467605559	2023.4917808219177	2b	G.2	G.2
A/Paraguay/8455/2023	0.037003155926284684	2023.376712328767	2b	G.2	G.2
A/CostaRica/INC-0026-776599/2022	0.034162257380483216	2023.4369863013699	2b	G.2	G.2
A/Jeju/1047/2023	0.03358941401307789	2023.3739726027397	2b	G.2	G.2
A/Okinawa/234/2023	0.03929337182637986	2023.4178082191781	2b	G.2	G.2
A/Yamagata/112/2023	0.03871805361005442	2023.4287671232876	2b	G.2	G.2
A/Oita/1/2023	0.037575476647164485	2023.3794520547945	2b	G.2	G.2
A/Aichi/129/2023	0.036996202923570656	2023.390410958904	2b	G.2	G.2
A/Shizuoka/35/2023	0.03699620292357071	2023.4287671232876	2b	G.2	G.2
A/Kochi/12/2023	0.03699620292357071	2023.3986301369864	2b	G.2	G.2
A/Tecpan/17FLU/2023	0.0341562692528261	2023.3739726027397	2b	G.2	G.2:242M
A/Panama/M271496/2023	0.03472307612287533	2023.5109589041097	2b	G.2	G.2:242M
A/Guatemala/660/2023	0.03529018340734212	2023.4260273972602	2b	G.2	G.2:242M
A/Guatemala/651/2023	0.03585891510720866	2023.4150684931508	2b	G.2	G.2:242M
A/Guatemala/667/2023	0.03642615267722015	2023.4178082191781	2b	G.2	G.2:242M
A/England/232780676/2023	0.035302433431811574	2023.5054794520547	2b	G.2	G.2:242M
A/SouthAfrica/R06028/2023	0.036432492731900475	2023.4068493150685	2b	G.2	G.2:242M
A/SouthAfrica/R05970/2023	0.03815310854601148	2023.4068493150685	2b	G.2	G.2:242M
A/SouthAfrica/PET28935/2023	0.03585700396240405	2023.4479452054795	2b	G.2	G.2:242M
A/SouthAfrica/PET28825/2023	0.03700245351184084	2023.3794520547945	2b	G.2	G.2:242M
A/SouthAfrica/R05415/2023	0.03757052531479872	2023.376712328767	2b	G.2	G.2:242M
A/SouthAfrica/R05779/2023	0.03757024035592828	2023.3958904109588	2b	G.2	G.2:242M
A/SouthAfrica/R05321/2023	0.03870740415208492	2023.376712328767	2b	G.2	G.2:173L,212T,242M
A/SouthAfrica/R05384/2023	0.03756062770209201	2023.3712328767124	2b	G.2	G.2:173L,212T,242M
A/SouthAfrica/R05834/2023	0.03813367168093179	2023.3876712328768	2b	G.2	G.2:173L,212T,242M
A/SouthAfrica/R05808/2023	0.038701114036840886	2023.3931506849315	2b	G.2	G.2:173L,212T,242M
A/SouthAfrica/R05367/2023	0.03870127458998711	2023.3712328767124	2b	G.2	G.2:173L,212T,242M
A/SouthAfrica/R06174/2023	0.03871661029159755	2023.4150684931508	2b	G.2	G.2:242M
A/SouthAfrica/R06267/2023	0.0387117943654879	2023.4123287671232	2b	G.2	G.2:242M
A/SouthAfrica/R07073/2023	0.038711077529372626	2023.464383561644	2b	G.2	G.2:242M
A/SouthAfrica/R06370/2023	0.03699588858873638	2023.4150684931508	2b	G.2	G.2:242M
A/SouthAfrica/R06084/2023	0.03642348997404312	2023.4123287671232	2b	G.2	G.2:242M
A/SouthAfrica/R06113/2023	0.036996016675725864	2023.4095890410958	2b	G.2	G.2:242M
A/SouthAfrica/R05357/2023	0.03642348997404312	2023.376712328767	2b	G.2	G.2:242M
A/SouthAfrica/R06506/2023	0.036996016675725864	2023.4178082191781	2b	G.2	G.2:242M
A/Fukushima/51/2023	0.03700194797514391	2023.4315068493152	2b	G.2.2	G.2
A/Nagano-C/14/2023	0.039878422879961586	2023.4342465753425	2b	G.2.2	G.2
A/Fukushima/54/2023	0.0398834304765449	2023.5657534246575	2b	G.2.2	G.2
A/Ehime/50/2023	0.03586145781178909	2023.6041095890412	2b	G.2.2	G.2
A/Yamagata/106/2023	0.0370089389118116	2023.3712328767124	2b	G.2.2	G.2
A/Yokohama/100/2023	0.03758230493623641	2023.527397260274	2b	G.2.2	G.2
A/SchleswigHolstein/4/2023	0.03530605304065618	2023.6835616438357	2b	G.2.2	G.2
A/Sejong/1134/2023	0.03699588378168588	2023.4095890410958	2b	G.2.2	G.2
A/Gwangju/1222/2023	0.038134802229981245	2023.5054794520547	2b	G.2.2	G.2
A/Hyogo/1023/2023	0.03816989983240287	2023.4671232876713	2b	G.2.2	G.2
A/Hyogo/1028/2023	0.036427594670981854	2023.521917808219	2b	G.2.2	G.2
A/Okayama/4/2023	0.03700051262642999	2023.5739726027398	2b	G.2.2	G.2
A/Kanagawa/IC2238/2023	0.03588181118112986	2023.3739726027397	2b	G.2.1	G.2.1
A/Kawasaki/21/2023	0.03473508027686701	2023.376712328767	2b	G.2.1	G.2.1
A/Gifu-C/16/2023	0.034728925111980766	2023.4232876712329	2b	G.2.1	G.2.1
A/Kobe/23117/2023	0.03415639778204936	2023.5465753424658	2b	G.2.1	G.2.1
A/Yamagata/110/2023	0.03530193650021558	2023.4068493150685	2b	G.2.1	G.2.1
A/Ishikawa/126/2023	0.03701260956829917	2023.3821917808218	2b	G.2.1	G.2.1
A/Nagano/2221/2023	0.03643623436463338	2023.376712328767	2b	G.2.1	G.2.1
A/Akita/22/2023	0.037009593123440196	2023.3712328767124	2b	G.2.1	G.2.1
A/Niigata-C/23066/2023	0.035864217473919616	2023.4616438356165	2b	G.2.1	G.2.1
A/Kanagawa/AC2216/2023	0.03643649619645609	2023.6287671232876	2b	G.2.1	G.2.1
A/Miyazaki/38/2023	0.03586353303475868	2023.445205479452	2b	G.2.1	G.2.1
A/Aichi/164/2023	0.0375779231373327	2023.5164383561644	2b	G.2.1	G.2.1
A/Sendai/32/2023	0.03755996251390061	2023.658904109589	2b	G.2.1	G.2.1
A/Sendai/45/2023	0.03755996251390061	2023.6890410958904	2b	G.2.1	G.2.1
A/Hiroshima/101/2023	0.035857901308947164	2023.535616438356	2b	G.2.1	G.2.1
A/Hiroshima/96/2023	0.0364302137235139	2023.4506849315069	2b	G.2.1	G.2.1
A/Osaka/42/2023	0.035857901308947164	2023.445205479452	2b	G.2.1	G.2.1
A/Shimane/83/2023	0.035857901308947164	2023.4397260273972	2b	G.2.1	G.2.1
A/Kanagawa/AC2215/2023	0.035857901308947164	2023.3876712328768	2b	G.2.1	G.2.1
A/Kanagawa/AC2214/2023	0.035857901308947164	2023.3739726027397	2b	G.2.1	G.2.1
A/Stockholm/5/2021	0.030188101824081114	2021.2890410958903	2a	G.1	B
A/Darwin/9/2021-egg	0.033591717414117525	2021.2917808219179	2a	G.1	B
A/Darwin/11/2021	0.03245645047323188	2021.3	2a	G.1	B
A/Darwin/9/2021	0.03245645047323188	2021.2917808219179	2a	G.1	B
A/Darwin/6/2021-egg	0.03131693193124232	2021.204109589041	2a	G.1	B
A/Darwin/6/2021	0.030182509685099012	2021.204109589041	2a	G.1	B
A/Maryland/2/2021	0.03415699006904035	2021.7547945205479	2a.1a	G.1.1.1	B
A/Sapporo/23/2023	0.03531346764925887	2023.458904109589	2a.1	G.1.1	B
A/Busan/1301/2023	0.03472254631481319	2023.5630136986301	2a.1	G.1.1	B
A/Norway/7235/2023	0.03415517648495455	2023.390410958904	2a.1b	G.1.1.2	G.1.1.2
A/Hyogo/1026/2023	0.034734347794016206	2023.4890410958903	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R05919/2023	0.035880986566408216	2023.3986301369864	2a.1b	G.1.1.2	G.1.1.2
A/Aichi/140/2023	0.03473433433885545	2023.4260273972602	2a.1b	G.1.1.2	G.1.1.2
A/Finland/391/2023	0.03358816896397981	2023.513698630137	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06759/2023	0.03530853082555655	2023.4369863013699	2a.1b	G.1.1.2	G.1.1.2
A/Aichi/170/2023	0.03587430891595254	2023.5849315068492	2a.1b	G.1.1.2	G.1.1.2:326R
A/Wakayama/88/2023	0.034727417371095956	2023.5465753424658	2a.1b	G.1.1.2	G.1.1.2:326R
A/Kanagawa/IC2239/2023	0.03415497600258088	2023.486301369863	2a.1b	G.1.1.2	G.1.1.2:326R
A/Osaka/43/2023	0.03415497600258093	2023.4808219178083	2a.1b	G.1.1.2	G.1.1.2:326R
A/Kanagawa/IC2242/2023	0.03415497600258093	2023.5054794520547	2a.1b	G.1.1.2	G.1.1.2:326R
A/Shiga/43/2023	0.03415497600258088	2023.4178082191781	2a.1b	G.1.1.2	G.1.1.2:326R
A/Kanagawa/IC2240/2023	0.03415497600258099	2023.486301369863	2a.1b	G.1.1.2	G.1.1.2:326R
A/Wakayama/93/2023	0.035300169734939824	2023.5986301369862	2a.1b	G.1.1.2	G.1.1.2:326R
A/Wakayama/92/2023	0.03472797332722625	2023.5986301369862	2a.1b	G.1.1.2	G.1.1.2:326R
A/Osaka/46/2023	0.03415497600258104	2023.5383561643835	2a.1b	G.1.1.2	G.1.1.2:326R
A/Kanagawa/IC2241/2023	0.03415497600258104	2023.4890410958903	2a.1b	G.1.1.2	G.1.1.2:326R
A/Brisbane/429/2023	0.036435244833979134	2023.5301369863014	2a.1b	G.1.1.2	G.1.1.2
A/Sydney/609/2023	0.03586223877443792	2023.5082191780823	2a.1b	G.1.1.2	G.1.1.2
A/Paraguay/7346/2023	0.035859986234008476	2023.4369863013699	2a.1b	G.1.1.2	G.1.1.2
A/Netherlands/1617/2023	0.03643778005461913	2023.390410958904	2a.1b	G.1.1.2	G.1.1.2
A/Okinawa/243/2023	0.03530125209181099	2023.6397260273973	2a.1b	G.1.1.2	G.1.1.2
A/Kanagawa/AC2316/2023	0.03586268858878058	2023.768493150685	2a.1b	G.1.1.2	G.1.1.2
A/Norway/9162/2023	0.035290028971217996	2023.672602739726	2a.1b	G.1.1.2	G.1.1.2
A/Ulsan/1360/2023	0.035290028971217996	2023.63698630137	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06106/2023	0.0364494374611699	2023.4095890410958	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R05704/2023	0.034727676035542894	2023.3876712328768	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06907/2023	0.03530070089152654	2023.445205479452	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06920/2023	0.03415510406563705	2023.445205479452	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R05785/2023	0.03415510406563705	2023.3876712328768	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/K056331/2023	0.035289676910455786	2023.3931506849315	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06347/2023	0.03472816925793412	2023.4095890410958	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06359/2023	0.03529490917945671	2023.4150684931508	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R05479/2023	0.034722164697907336	2023.3794520547945	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/K056316/2023	0.03528961367440379	2023.3712328767124	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06534/2023	0.034155104065637105	2023.4260273972602	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06531/2023	0.0347278042340723	2023.4260273972602	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06340/2023	0.034155104065637105	2023.3986301369864	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/K056318/2023	0.034155104065637105	2023.3712328767124	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06350/2023	0.03415510406563716	2023.4178082191781	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06346/2023	0.03415510406563716	2023.4123287671232	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R05883/2023	0.03415510406563716	2023.3931506849315	2a.1b	G.1.1.2	G.1.1.2
A/SouthAfrica/R06107/2023	0.03415510406563716	2023.4095890410958	2a.1b	G.1.1.2	G.1.1.2
A/Alaska/1/2021	0.033595167490467634	2021.6342465753426	2a.3	G.1.3	B
A/Alaska/1/2021-egg	0.03472890968445544	2021.6342465753426	2a.3	G.1.3	B
A/Darwin/24/2021-egg	0.03472876617151887	2021.609589041096	2a.3	G.1.3	B
A/Darwin/24/2021	0.0336006531951655	2021.609589041096	2a.3	G.1.3	B
A/England/214191723/2021	0.03360082551287024	2021.7794520547945	2a.3	G.1.3	B
A/SouthSudan/641/2023	0.035297845153428244	2023.3794520547945	2a.3	G.1.3	B
A/SouthSudan/637/2023	0.03870732245977744	2023.3794520547945	2a.3	G.1.3	B
A/SouthSudan/642/2023	0.038702008160172836	2023.4178082191781	2a.3	G.1.3	B
A/SouthSudan/640/2023	0.03927418886546111	2023.4123287671232	2a.3	G.1.3	B
A/SouthSudan/632/2023	0.038702008160172836	2023.390410958904	2a.3	G.1.3	B
A/SouthSudan/636/2023	0.038702008160172836	2023.390410958904	2a.3	G.1.3	B
A/Singapore/GP8377/2023	0.038714401173439245	2023.4479452054795	2a.3b	G.1.3.2	G.1.3.2
A/Michigan/UOM10052407968/2023	0.04098411371395086	2023.5465753424658	2a.3b	G.1.3.2	G.1.3.2
A/Michigan/UM-10052407968/2023	0.04098411371395086	2023.5465753424658	2a.3b	G.1.3.2	G.1.3.2
A/Stockholm/5/2023	0.036440331267670885	2023.3739726027397	2a.3b	G.1.3.2	G.1.3.2
A/Philippines/52/2023	0.03586767196247342	2023.464383561644	2a.3b	G.1.3.2	G.1.3.2
A/Norway/9780/2023	0.03586206275975278	2023.7191780821918	2a.3b	G.1.3.2	G.1.3.2
A/Norway/9389/2023	0.03586206275975278	2023.686301369863	2a.3b	G.1.3.2	G.1.3.2
A/Sydney/242/2023	0.03760303376449739	2023.3821917808218	2a.3b	G.1.3.2	G.1.3.2
A/Catalonia/2041146NS/2023	0.035307291108612596	2023.3931506849315	2a.3b	G.1.3.2	G.1.3.2
A/England/233000524/2023	0.038714858793319755	2023.521917808219	2a.3b	G.1.3.2	G.1.3.2
A/Uaq/7615/2023	0.03983807666062185	2023.4671232876713	2a.3b	G.1.3.2	G.1.3.2
A/Finland/399/2023	0.039287493565481946	2023.5684931506848	2a.3a	G.1.3.1	B
A/Togo/765/2023	0.04041292395251674	2023.541095890411	2a.3a	G.1.3.1	B
A/CoteDIvoire/2584/2023	0.03927133883860937	2023.6808219178083	2a.3a	G.1.3.1	B
A/CoteDIvoire/2405/2023	0.03983800761287005	2023.6534246575343	2a.3a	G.1.3.1	B
A/Norway/9730/2023	0.039270474344427556	2023.6808219178083	2a.3a	G.1.3.1	B
A/Massachusetts/33/2023	0.039270474344427556	2023.6698630136987	2a.3a	G.1.3.1	B
A/Linkoping/8/2023	0.03984295577425978	2023.694520547945	2a.3a	G.1.3.1	B
A/Hawaii/32/2023	0.039270556366780694	2023.5575342465754	2a.3a	G.1.3.1	B
A/Netherlands/10556/2023	0.041557518444220655	2023.8068493150686	2a.3a	G.1.3.1	B
A/Netherlands/1714/2023	0.039838224824741315	2023.7465753424658	2a.3a	G.1.3.1	B
A/Sachsen-Anhalt/9/2023	0.03926991853797347	2023.694520547945	2a.3a	G.1.3.1	B
A/Finland/402/2023	0.03926974969972303	2023.5821917808219	2a.3a	G.1.3.1	B
A/Finland/407/2023	0.03926974969972303	2023.609589041096	2a.3a	G.1.3.1	B
A/Ghana/998/2023	0.03927696474227735	2023.3794520547945	2a.3a	G.1.3.1	B
A/Moscow/CRIE/9/2023	0.04270048757256763	2023.6698630136987	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Rennes/16133/2023	0.04267251022341614	2023.4835616438356	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Songkhla/THIS28/2023	0.042671610397226466	2023.5493150684931	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/StPetersburg/MH144113/2023	0.04210514211673419	2023.6260273972603	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Catalonia/NSVC741065381/2023	0.04323863477954022	2023.831506849315	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9329/2023	0.04267728234629545	2023.6972602739727	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Netherlands/1744/2023	0.042105142116734245	2023.8260273972603	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Netherlands/1774/2023	0.04324276236724636	2023.8424657534247	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Netherlands/1643/2023	0.042673587428104676	2023.5630136986301	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/California/70/2023	0.042105142116734245	2023.5246575342467	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Wisconsin/60/2023	0.04267173847829594	2023.6780821917807	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Netherlands/10536/2023	0.04323846031835123	2023.6534246575343	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Boras/4/2023	0.04323846031835123	2023.7246575342465	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Tenby/1009/2023	0.04267177940799411	2023.5794520547945	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Bahrain/1899/2023	0.04323863477954039	2023.5821917808219	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/8193/2023	0.04210514211673441	2023.5301369863014	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/10423/2023	0.04324385194781985	2023.7904109589042	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9908/2023	0.0426716103972268	2023.7493150684932	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/10132/2023	0.0426716103972268	2023.7438356164384	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9797/2023	0.0426716103972268	2023.7219178082191	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9161/2023	0.0426716103972268	2023.6671232876713	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9164/2023	0.0426716103972268	2023.6616438356164	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/8867/2023	0.0426716103972268	2023.645205479452	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/8866/2023	0.0426716103972268	2023.645205479452	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/8969/2023	0.0426716103972268	2023.6424657534246	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/8868/2023	0.0426716103972268	2023.6424657534246	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9816/2023	0.042671610397226854	2023.7219178082191	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9817/2023	0.042671610397226854	2023.7164383561644	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9160/2023	0.042671610397226854	2023.6671232876713	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/10099/2023	0.042671610397226854	2023.7547945205479	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9101/2023	0.042671610397226854	2023.6671232876713	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9910/2023	0.042671610397226854	2023.7438356164384	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/9919/2023	0.042671610397226854	2023.7465753424658	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Norway/10133/2023	0.042671610397226854	2023.7438356164384	2a.3a.1	G.1.3.1.1	G.1.3.1.1:173R,276E
A/Thailand/8/2022	0.03813324513188361	2022.5246575342467	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Thailand/8/2022-egg	0.0392679467798537	2022.5246575342467	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Sydney/432/2023	0.040424333468633056	2023.445205479452	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Bangkok/P3181/2023	0.04096802560357182	2023.609589041096	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Netherlands/10538/2023	0.04212345184786059	2023.6835616438357	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Brisbane/290/2023	0.04040645935457193	2023.3876712328768	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Chiba-C/8/2023	0.04097961681746998	2023.4287671232876	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/SamutSongkhram/THIS061/2023	0.04153438239808764	2023.664383561644	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3313/2023	0.0415345102548686	2023.63698630137	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Cambodia/CCH230255/2023	0.04323582546064699	2023.7465753424658	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3475/2023	0.04266745192258235	2023.6561643835616	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3596/2023	0.04153438239808781	2023.6698630136987	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3599/2023	0.04153438239808781	2023.6753424657534	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/SuratThani/P2518/2023	0.04153438239808781	2023.4945205479453	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P2365/2023	0.04153438239808781	2023.4835616438356	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3403/2023	0.04153438239808781	2023.6424657534246	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3504/2023	0.042100765063798104	2023.658904109589	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Norway/8331/2023	0.04153438239808792	2023.5931506849315	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Bangkok/P3214/2023	0.04153438239808792	2023.623287671233	2a.3a.1	G.1.3.1.1	G.1.3.1.1:197H
A/Newcastle/139/2023	0.041536111611982986	2023.390410958904	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Newcastle/124/2023	0.041536111611982986	2023.3739726027397	2a.3a.1	G.1.3.1.1	G.1.3.1.1
A/Sydney/536/2023	0.04325603874982999	2023.486301369863	2a.3a.1	G.1.3.1.1	G.1.3.1.1:145N
